RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
227.0,15774393.0,Ch'ien,694,France,Female,30.0,9,0.0,2.0,1,1,26960.31,0,0,5,DIAMOND,829
228.0,15676895.0,Cattaneo,547,Germany,Female,39.0,6,74596.15,3.0,1,1,85746.52,1,1,4,SILVER,790
229.0,15637753.0,O'Sullivan,751,Germany,Male,50.0,2,96888.39,1.0,invalid_value,0,77206.25,1,1,2,DIAMOND,756
230.0,15605461.0,Lucas,594,Germany,Female,29.0,3,130830.22,1.0,1,0,61048.53,0,0,4,GOLD,873
231.0,15808473.0,Ringrose,673,France,Male,72.0,1,0.0,2.0,0,1,111981.19,0,0,3,SILVER,865
232.0,15627000.0,Freeman,610,France,Male,40.0,0,0.0,2.0,1,0,62232.6,0,0,5,GOLD,690
233.0,15787174.0,Sergeyev,512,France,Female,37.0,1,0.0,2.0,0,1,156105.03,0,0,4,PLATINUM,722
234.0,15723886.0,Fiore,767,Germany,Male,20.0,3,119714.25,2.0,0,1,150135.38,0,0,invalid_value,DIAMOND,535
235.0,15704769.0,Smith,585,France,Female,67.0,5,113978.97,2.0,0,1,93146.11,0,0,5,SILVER,580
236.0,15772896.0,Dumetochukwu,763,Germany,Male,42.0,6,100160.75,1.0,1,0,33462.94,1,1,3,GOLD,709
237.0,15711540.0,Pacheco,712,France,Female,29.0,2,0.0,1.0,1,1,144375.0,0,0,4,GOLD,930
238.0,15764866.0,Synnot,539,Germany,Female,43.0,3,116220.5,3.0,1,0,55803.96,1,1,invalid_value,DIAMOND,264
239.0,15794056.0,Johnston,668,France,Female,46.0,2,0.0,3.0,1,0,,1,1,1,DIAMOND,invalid_value
240.0,15795149.0,Stevens,703,France,Male,28.0,2,81173.83,,0,1,162812.16,0,0,2,PLATINUM,388
241.0,15812009.0,Grant,662,Spain,Male,38.0,4,0.0,2.0,1,0,136259.65,0,0,5,,248
242.0,15651001.0,Tsao,725,Germany,Female,39.0,5,116803.8,1.0,1,0,124052.97,0,0,2,GOLD,763
243.0,15813844.0,Barnes,703,France,invalid_value,37.0,8,105961.68,2.0,0,1,74158.8,0,0,1,DIAMOND,619
244.0,15596175.0,McIntosh,659,Germany,Male,67.0,6,117411.6,1.0,1,1,45071.09,1,1,2,SILVER,815
245.0,15576269.0,Madison,523,Spain,Male,34.0,7,0.0,2.0,,0,62030.06,0,0,4,DIAMOND,566
246.0,15797219.0,Ifesinachi,635,France,Female,40.0,10,123497.58,1.0,1,0,131953.23,1,,5,GOLD,774
247.0,invalid_value,Glazkov,772,Germany,,26.0,7,152400.51,2.0,1,0,79414.0,0,0,1,PLATINUM,695
248.0,15599792.0,Dimauro,545,France,Female,26.0,1,0.0,2.0,1,,199638.56,0,0,,PLATINUM,902
249.0,15657566.0,Wieck,634,Germany,Male,24.0,8,103097.85,1.0,1,1,157577.29,0,0,2,GOLD,532
250.0,15772423.0,Liao,739,,Male,54.0,8,126418.14,1.0,1,0,134420.75,,1,2,DIAMOND,718
251.0,15628112.0,Hughes,771,Germany,Female,36.0,5,77846.9,1.0,0,0,99805.99,0,0,5,PLATINUM,895
252.0,15753754.0,Morrison,587,Spain,Female,34.0,1,0.0,2.0,1,1,97932.68,0,0,4,DIAMOND,749
253.0,15793726.0,Matveyeva,681,France,Female,79.0,0,0.0,2.0,0,1,170968.99,0,0,5,DIAMOND,333
254.0,15694717.0,Ku,544,Germany,Male,invalid_value,2,79731.91,invalid_value,1,1,57558.95,0,0,4,DIAMOND,866
255.0,15665834.0,Cheatham,696,Spain,Male,28.0,8,0.0,1.0,0,,176713.47,0,0,3,SILVER,671
256.0,15765297.0,Yao,766,Spain,Male,invalid_value,0,0.0,2.0,0,1,34283.23,0,0,4,,670
257.0,15636684.0,Kirkland,727,France,Male,34.0,10,0.0,2.0,,1,198637.34,0,0,invalid_value,GOLD,768
258.0,15592979.0,Rose,671,Germany,Female,34.0,6,37266.67,2.0,0,0,156917.12,0,0,3,SILVER,565
259.0,15750803.0,Jess,693,France,Female,30.0,6,127992.25,1.0,1,1,50457.2,0,0,1,SILVER,invalid_value
260.0,15607178.0,Welch,850,Germany,Male,38.0,3,54901.01,1.0,1,1,140075.55,0,0,2,GOLD,926
261.0,15713853.0,Ifeajuna,732,Germany,Male,42.0,9,108748.08,2.0,1,1,65323.11,0,0,1,,932
262.0,15673481.0,Morton,726,Spain,Female,48.0,6,99906.19,1.0,1,0,64323.24,0,0,4,DIAMOND,901
263.0,15686776.0,Rossi,557,France,Female,32.0,6,184686.41,2.0,invalid_value,0,14956.44,0,0,3,GOLD,299
264.0,15673693.0,Reppert,682,France,Female,26.0,0,110654.02,1.0,0,1,111879.21,0,0,2,PLATINUM,899
265.0,15700696.0,Kang,738,Spain,Male,31.0,9,79019.8,,1,1,18606.23,0,0,4,PLATINUM,467
266.0,15813163.0,Ch'iu,531,Spain,Female,36.0,9,99240.51,1.0,1,0,123137.01,0,0,1,PLATINUM,717
267.0,15653857.0,Wallis,498,France,Male,34.0,2,0.0,2.0,1,1,148528.24,0,0,1,DIAMOND,549
268.0,15777076.0,Clark,651,France,Male,36.0,7,0.0,2.0,1,0,13898.31,0,0,1,GOLD,545
269.0,15717398.0,Fielding,549,Spain,Female,39.0,7,0.0,1.0,0,0,81259.25,1,1,2,GOLD,716
270.0,15799217.0,Zetticci,,Germany,Female,35.0,7,52436.2,1.0,1,0,161051.75,0,0,2,SILVER,650
271.0,15787071.0,invalid_value,650,Spain,Male,41.0,9,0.0,2.0,0,1,191599.67,0,0,4,PLATINUM,693
272.0,15619955.0,Bevington,733,Germany,Male,34.0,3,100337.96,3.0,1,invalid_value,48559.19,1,invalid_value,4,PLATINUM,759
273.0,15796505.0,Boyle,811,Germany,Female,34.0,1,149297.19,2.0,1,1,186339.74,0,0,2,GOLD,946
274.0,15725166.0,Newton,707,France,Male,30.0,8,0.0,2.0,1,0,33159.37,0,0,5,GOLD,402
275.0,15800116.0,Bowman,712,Germany,Male,28.0,4,145605.44,1.0,0,1,93883.53,0,0,3,PLATINUM,465
276.0,15758685.0,Dubinina,706,Spain,Female,37.0,7,0.0,2.0,1,1,110899.3,0,0,1,GOLD,799
277.0,15694456.0,Toscani,756,France,Male,62.0,3,0.0,1.0,1,1,11199.04,1,1,,SILVER,600
278.0,15767339.0,Chiazagomekpere,777,France,Female,53.0,10,0.0,2.0,1,0,189992.97,,0,2,PLATINUM,306
279.0,15683562.0,Allen,646,France,Male,35.0,6,84026.86,1.0,0,1,164255.69,0,0,3,SILVER,635
280.0,15782210.0,K'ung,714,France,Male,46.0,1,0.0,1.0,1,0,152167.79,1,1,2,,747
281.0,15668893.0,Wilsmore,782,France,Male,39.0,8,0.0,2.0,1,1,33949.67,0,0,3,PLATINUM,424
invalid_value,15669169.0,Hargreaves,775,Spain,Male,29.0,10,0.0,2.0,1,1,68143.93,0,0,2,DIAMOND,913
283.0,15643024.0,Huang,479,Germany,Male,35.0,4,138718.92,1.0,1,1,47251.79,1,1,1,GOLD,751
284.0,15699389.0,Ch'ien,807,France,Male,42.0,7,118274.71,1.0,1,1,25885.72,0,0,3,DIAMOND,899
285.0,15708608.0,Wallwork,799,France,Female,22.0,8,174185.98,2.0,0,1,192633.85,0,0,3,PLATINUM,219
286.0,15626144.0,Chu,675,France,Male,40.0,7,,2.0,1,0,34577.36,0,0,3,SILVER,587
287.0,15573112.0,Kang,602,Spain,Male,29.0,5,103907.28,1.0,1,0,161229.84,0,0,2,SILVER,861
288.0,15790678.0,Davidson,475,France,Female,32.0,8,119023.28,1.0,1,0,100816.29,0,0,1,PLATINUM,278
,15727556.0,O'Donnell,744,Spain,Female,26.0,5,166297.89,1.0,1,1,181694.44,0,0,1,PLATINUM,526
290.0,15697307.0,Nnachetam,invalid_value,Spain,Male,34.0,10,0.0,2.0,1,0,79078.91,0,0,2,invalid_value,632
291.0,15652266.0,Chidiebele,703,Germany,Male,42.0,9,63227.0,1.0,0,1,137316.32,0,0,3,SILVER,301
292.0,15607098.0,Ahmed,747,Spain,Female,41.0,5,94521.17,2.0,1,0,194926.86,0,0,1,DIAMOND,806
293.0,15655774.0,Booth,583,France,Male,invalid_value,7,0.0,2.0,1,0,51285.49,0,0,1,PLATINUM,250
294.0,15590241.0,Chuang,750,Spain,Female,34.0,9,112822.26,1.0,0,0,150401.53,1,1,2,PLATINUM,563
295.0,15785819.0,Shao,681,France,Male,38.0,3,0.0,2.0,1,1,112491.96,0,0,1,DIAMOND,861
296.0,15723654.0,Tsao,773,France,Male,25.0,2,135903.33,1.0,1,0,73656.38,0,0,4,PLATINUM,790
297.0,15774510.0,Tien,714,France,Female,31.0,4,125169.26,invalid_value,1,1,106636.89,0,0,3,PLATINUM,669
298.0,15684173.0,Chang,687,Spain,Female,44.0,7,0.0,3.0,1,0,155853.52,1,1,2,SILVER,336
299.0,15650068.0,Johnson,511,France,Male,58.0,0,149117.31,1.0,1,1,162599.51,0,0,1,GOLD,517
300.0,15811490.0,French,627,France,Male,33.0,5,0.0,2.0,1,1,103737.82,0,0,4,PLATINUM,499
301.0,15803976.0,Efremov,694,France,Female,31.0,10,0.0,2.0,,0,160990.27,0,0,3,SILVER,673
302.0,15682541.0,Hartley,616,Spain,Female,36.0,6,132311.71,1.0,0,0,15462.84,0,0,2,SILVER,268
303.0,15695699.0,Calabrese,687,France,Male,35.0,8,0.0,2.0,1,0,10334.05,0,0,5,PLATINUM,809
304.0,15624188.0,Chiu,712,France,Female,33.0,6,0.0,2.0,1,,190686.16,0,0,5,GOLD,460
305.0,15812191.0,Brennan,,France,Male,33.0,4,118082.89,1.0,0,0,94440.45,0,0,4,SILVER,221
306.0,15636673.0,Onwuatuegwu,667,France,,31.0,1,119266.69,1.0,1,1,28257.63,0,0,2,SILVER,730
307.0,15594898.0,Hewitt,731,France,Male,43.0,2,0.0,1.0,1,1,170034.95,1,1,2,DIAMOND,777
308.0,15660211.0,Shih,629,Germany,Male,35.0,7,invalid_value,2.0,1,0,31824.29,0,0,4,SILVER,837
309.0,15773972.0,Balashov,614,France,Male,50.0,4,137104.47,1.0,1,0,127166.49,1,1,1,DIAMOND,958
310.0,15746726.0,Doyle,438,Germany,Male,31.0,8,78398.69,1.0,1,0,44937.01,0,0,4,PLATINUM,809
311.0,15712287.0,Pokrovskii,652,France,Female,80.0,4,0.0,2.0,1,1,188603.07,0,0,1,GOLD,662
312.0,15702919.0,Collins,729,Germany,Male,30.0,6,63669.42,1.0,1,0,145111.37,0,0,2,GOLD,484
313.0,15674398.0,Russo,642,France,Male,38.0,3,0.0,2.0,0,0,171463.83,0,0,2,GOLD,737
314.0,15797960.0,Skinner,806,Germany,Female,59.0,0,135296.33,1.0,1,0,182822.5,0,0,1,SILVER,486
315.0,15631868.0,Robertson,744,Spain,Male,36.0,2,153804.44,1.0,1,1,87213.33,0,0,3,SILVER,252
316.0,15581539.0,Atkinson,474,Spain,Male,37.0,3,0.0,2.0,0,0,57175.32,0,0,4,SILVER,275
317.0,15662736.0,Doyle,559,France,Male,49.0,2,147069.78,1.0,1,0,120540.83,1,1,1,DIAMOND,245
318.0,15666252.0,,706,Spain,Male,42.0,9,invalid_value,2.0,1,1,28714.34,0,0,4,PLATINUM,361
319.0,15677512.0,McEncroe,628,Spain,Female,22.0,3,0.0,1.0,,0,85426.28,0,0,4,DIAMOND,483
320.0,15626114.0,Pearson,429,France,Male,24.0,4,95741.75,1.0,1,0,46170.75,0,0,2,GOLD,352
321.0,15810834.0,Gordon,525,Spain,Female,57.0,2,145965.33,1.0,1,1,64448.36,0,0,5,PLATINUM,337
322.0,15678910.0,Ts'ai,680,France,Female,30.0,8,141441.75,1.0,1,1,16278.97,0,0,1,SILVER,597
323.0,15694408.0,Lung,749,France,Male,40.0,1,139290.41,1.0,1,0,182855.42,1,1,1,SILVER,381
324.0,15585215.0,Yuan,763,France,Female,31.0,4,0.0,2.0,0,0,50404.72,0,0,3,PLATINUM,668
325.0,15682757.0,Pardey,734,France,Male,30.0,3,0.0,2.0,1,0,107640.25,0,0,4,DIAMOND,245
326.0,15736601.0,Tai,716,France,invalid_value,35.0,4,144428.87,1.0,1,0,134132.65,0,0,2,PLATINUM,495
327.0,15601848.0,Scott,594,France,Male,35.0,2,0.0,2.0,1,0,103480.69,0,0,4,DIAMOND,378
328.0,15736008.0,Hunter,644,France,Female,46.0,9,95441.27,1.0,1,0,108761.05,1,1,1,SILVER,568
329.0,15669064.0,Mazzanti,671,Germany,Male,35.0,1,144848.74,1.0,1,1,179012.3,0,0,5,PLATINUM,731
330.0,15624528.0,,664,Germany,Male,26.0,7,116244.14,2.0,1,1,95145.14,0,0,2,GOLD,
331.0,15598493.0,Beach,656,France,Male,50.0,7,0.0,2.0,0,1,72143.44,0,0,1,GOLD,829
332.0,15601274.0,Hsieh,667,Spain,Female,40.0,1,146502.07,1.0,1,0,19162.89,0,0,3,DIAMOND,230
333.0,15702669.0,Faulkner,663,Germany,Male,44.0,2,117028.6,2.0,0,1,144680.18,0,0,4,DIAMOND,919
334.0,15728669.0,Knowles,584,Germany,Female,30.0,8,112013.81,1.0,1,0,177772.03,1,1,4,PLATINUM,invalid_value
335.0,15742668.0,Day,626,Spain,Female,37.0,6,108269.37,1.0,1,0,5597.94,0,0,2,DIAMOND,457
336.0,15697441.0,Hsueh,485,France,Male,29.0,7,182123.79,1.0,1,0,116828.51,1,1,4,GOLD,583
337.0,15740476.0,Tsao,659,Germany,Female,32.0,3,150923.74,2.0,0,1,174652.51,0,0,2,PLATINUM,849
338.0,15648064.0,Kennedy,649,France,Male,33.0,2,0.0,2.0,1,0,2010.98,0,0,3,DIAMOND,720
339.0,15636624.0,Nwabugwu,805,Spain,Female,39.0,5,165272.13,1.0,1,0,14109.85,1,1,3,SILVER,317
340.0,15807923.0,Young,716,Germany,invalid_value,39.0,10,115301.31,1.0,1,0,43527.4,,1,5,DIAMOND,465
341.0,15745844.0,Kerr,642,Germany,Female,40.0,6,129502.49,2.0,0,1,86099.23,1,invalid_value,4,,269
342.0,15786170.0,Tien,659,France,Male,31.0,4,118342.26,1.0,0,0,161574.19,0,0,3,SILVER,391
343.0,15681081.0,Marrero,545,Spain,Female,47.0,5,0.0,2.0,1,1,38970.14,0,0,4,PLATINUM,373
344.0,15684484.0,White,543,France,Male,22.0,8,0.0,2.0,0,0,127587.22,0,0,3,PLATINUM,251
345.0,15785869.0,Pisano,718,France,Female,25.0,7,0.0,2.0,1,0,30380.12,0,0,2,PLATINUM,237
346.0,15763859.0,Brown,840,France,Female,43.0,7,0.0,2.0,1,0,90908.95,0,0,2,SILVER,645
347.0,15658935.0,Freeman,630,Germany,Female,34.0,9,106937.05,2.0,1,0,138275.01,0,0,3,SILVER,624
invalid_value,15747358.0,Russell,643,Germany,Male,59.0,3,170331.37,1.0,1,1,32171.79,0,0,5,PLATINUM,838
349.0,15735203.0,Seleznyov,654,Germany,Female,32.0,1,114510.85,1.0,1,1,126143.23,0,0,4,GOLD,224
350.0,15576256.0,Yusupova,582,France,Male,39.0,5,,2.0,1,1,129892.93,0,0,4,DIAMOND,343
351.0,15659420.0,Foley,659,Spain,Male,32.0,3,107594.11,2.0,1,1,102416.84,0,0,3,DIAMOND,683
352.0,15593365.0,Shih,762,Spain,Male,39.0,2,81273.13,1.0,1,1,18719.67,0,0,5,GOLD,929
,15777352.0,Ikedinachukwu,568,Spain,Female,32.0,7,169399.6,1.0,1,0,61936.22,0,0,4,PLATINUM,234
354.0,15812007.0,Power,670,Spain,Male,25.0,6,0.0,2.0,1,1,78358.94,0,invalid_value,3,DIAMOND,723
355.0,15625461.0,Amos,613,France,Female,45.0,1,187841.99,2.0,,1,147224.27,0,0,1,PLATINUM,482
356.0,15739438.0,Reed,539,France,Male,30.0,0,0.0,2.0,1,0,160979.66,0,0,4,DIAMOND,231
357.0,15611759.0,Simmons,850,Spain,Female,57.0,8,126776.3,2.0,1,1,132298.49,0,0,3,,244
358.0,15661629.0,Ricci,522,Spain,Male,34.0,9,126436.29,1.0,1,0,174248.52,1,1,3,GOLD,973
359.0,15633950.0,Yen,737,France,Male,41.0,1,101960.74,1.0,1,1,123547.28,0,0,5,SILVER,463
360.0,15592386.0,Campbell,520,France,Male,58.0,3,0.0,2.0,0,1,32790.02,0,0,5,DIAMOND,253
361.0,15803716.0,West,706,Spain,,28.0,3,invalid_value,2.0,0,1,181543.67,0,0,3,SILVER,241
362.0,15696674.0,Robinson,643,Germany,Female,45.0,2,150842.93,1.0,0,1,2319.96,1,1,5,PLATINUM,537
363.0,15706365.0,Bianchi,648,France,Female,50.0,9,102535.57,1.0,1,1,189543.19,0,0,5,DIAMOND,332
364.0,15745088.0,Chen,443,Germany,Female,29.0,9,99027.61,2.0,1,0,10940.4,0,0,5,PLATINUM,390
365.0,15676715.0,Madukaego,640,France,Male,68.0,9,invalid_value,2.0,1,1,199493.38,invalid_value,0,4,PLATINUM,763
366.0,15613085.0,Ibrahimova,invalid_value,Spain,Female,33.0,3,0.0,1.0,1,1,188193.25,0,0,4,GOLD,240
367.0,15633537.0,Nolan,540,Germany,Female,42.0,9,87271.41,2.0,1,0,172572.64,0,0,1,PLATINUM,978
368.0,15594720.0,Scott,460,Germany,Female,35.0,8,102742.91,2.0,1,1,189339.6,0,0,5,DIAMOND,366
369.0,15684042.0,Blair,636,Germany,Male,34.0,2,invalid_value,2.0,0,1,53512.16,0,0,3,DIAMOND,356
370.0,15583303.0,Monaldo,593,France,Female,29.0,2,152265.43,1.0,1,0,34004.44,0,0,1,SILVER,invalid_value
371.0,15611579.0,Sutherland,801,invalid_value,Male,42.0,4,141947.67,1.0,1,1,10598.29,0,0,3,SILVER,687
372.0,15774696.0,Cole,640,Germany,Female,75.0,1,106307.91,2.0,0,1,113428.77,0,0,2,PLATINUM,703
373.0,15694506.0,Briggs,611,Germany,Male,31.0,0,107884.81,2.0,1,1,183487.98,0,0,2,DIAMOND,388
374.0,15688074.0,Gregory,802,Germany,Male,31.0,1,125013.72,1.0,1,1,187658.09,0,0,2,DIAMOND,579
375.0,15759537.0,Bianchi,717,Germany,Male,35.0,7,58469.37,2.0,1,1,172459.39,0,0,2,GOLD,793
376.0,15758449.0,Angelo,769,France,Female,39.0,8,0.0,1.0,0,1,21016.0,,0,3,GOLD,828
377.0,15583456.0,Gardiner,745,Germany,Male,45.0,10,117231.63,3.0,1,1,122381.02,1,1,2,GOLD,291
378.0,15667871.0,Kerr,572,Spain,Male,35.0,4,152390.26,1.0,1,0,128123.66,0,0,4,GOLD,951
379.0,15677371.0,Ko,629,Spain,Female,30.0,2,34013.63,1.0,1,0,19570.63,0,0,2,DIAMOND,952
380.0,15629677.0,Distefano,687,Spain,,39.0,2,0.0,3.0,0,0,188150.6,1,1,2,GOLD,616
381.0,15713578.0,Farrell,483,France,Female,50.0,9,0.0,2.0,1,1,111020.24,0,0,5,SILVER,706
382.0,15591509.0,Milano,690,France,Male,36.0,7,101583.11,2.0,1,0,123775.15,0,0,2,DIAMOND,423
383.0,15568240.0,Ting,492,Germany,Female,30.0,10,77168.87,2.0,0,1,146700.22,0,0,5,GOLD,552
384.0,15622993.0,Boyd,709,Germany,Male,28.0,8,124695.72,2.0,1,0,145251.35,0,0,3,DIAMOND,665
385.0,15689294.0,Onyemaechi,705,Germany,Male,44.0,3,invalid_value,1.0,1,0,82463.69,0,0,3,PLATINUM,351
386.0,15720910.0,Black,560,France,Female,66.0,9,0.0,1.0,1,1,15928.49,0,0,3,DIAMOND,906
387.0,15721181.0,Oliver,611,Spain,Male,46.0,6,0.0,2.0,1,0,45886.33,0,invalid_value,4,DIAMOND,406
388.0,15776433.0,Greco,invalid_value,Spain,Male,62.0,2,0.0,2.0,1,1,186489.95,0,0,4,GOLD,594
389.0,15748936.0,Whitehead,709,Spain,Female,45.0,2,0.0,2.0,,1,162922.65,0,0,1,PLATINUM,815
390.0,15717225.0,Ikemefuna,544,France,Female,21.0,10,161525.96,2.0,1,0,9262.77,0,0,2,PLATINUM,458
391.0,15685226.0,Morrison,712,Germany,Female,29.0,7,147199.07,1.0,1,1,,0,,3,SILVER,886
392.0,15785611.0,Onyeoruru,752,Germany,Male,38.0,3,invalid_value,1.0,1,1,71557.12,0,0,3,,833
393.0,15573456.0,Cunningham,648,Spain,Male,46.0,9,127209.0,2.0,1,0,77405.95,1,1,4,GOLD,932
394.0,15684548.0,Demidov,556,Spain,Male,38.0,8,0.0,2.0,0,,417.41,1,1,3,GOLD,632
395.0,15620505.0,Celis,594,Spain,Female,24.0,0,97378.54,1.0,1,1,71405.17,0,0,2,DIAMOND,431
396.0,15807432.0,Cheng,645,Germany,Female,37.0,2,invalid_value,2.0,0,1,153400.24,0,0,3,PLATINUM,739
397.0,15584766.0,Knight,557,France,Male,33.0,3,54503.55,1.0,1,1,371.05,0,0,5,SILVER,362
398.0,15612187.0,Morin,547,Germany,Male,32.0,8,155726.85,1.0,1,0,67789.99,0,0,2,SILVER,309
399.0,15762218.0,Mills,701,France,Female,39.0,9,0.0,2.0,0,1,145894.9,0,0,2,GOLD,513
400.0,15646372.0,Outhwaite,616,France,Female,66.0,1,135842.41,1.0,1,0,183840.51,1,1,2,DIAMOND,302
401.0,15690452.0,Tung,605,France,Male,52.0,1,63349.75,1.0,1,0,,0,0,2,DIAMOND,437
402.0,15747795.0,Pai,593,Germany,Female,38.0,4,129499.42,1.0,1,1,154071.27,0,0,5,SILVER,337
403.0,15781589.0,Carpenter,751,Spain,Male,52.0,8,0.0,2.0,0,1,179291.85,0,0,5,SILVER,629
404.0,15732674.0,Fennell,443,Spain,Male,36.0,6,70438.01,2.0,0,1,56937.43,0,0,4,GOLD,858
405.0,15642291.0,Fontaine,685,France,Male,23.0,8,0.0,2.0,1,1,112239.03,0,0,2,SILVER,543
406.0,15692761.0,Pratt,718,France,Male,36.0,9,0.0,1.0,1,0,45909.87,0,0,1,DIAMOND,939
407.0,15578045.0,Mitchell,538,Spain,Female,49.0,9,141434.04,1.0,invalid_value,0,173779.25,1,1,5,GOLD,797
408.0,15745354.0,Franklin,611,Spain,Female,37.0,4,0.0,2.0,1,0,125696.26,0,0,4,SILVER,629
409.0,15701376.0,K'ung,668,Germany,Male,37.0,10,152958.29,2.0,1,1,159585.61,0,0,2,SILVER,743
410.0,15691625.0,Ko,537,Germany,Female,41.0,3,138306.34,1.0,1,0,106761.47,0,invalid_value,5,DIAMOND,767
411.0,invalid_value,McKenzie,709,Spain,Male,23.0,10,0.0,2.0,0,0,129590.18,0,0,2,SILVER,246
412.0,15760431.0,Pino,850,France,Male,38.0,1,0.0,2.0,1,1,80006.65,0,0,2,PLATINUM,480
413.0,15686302.0,Fisk,745,Spain,Female,31.0,3,124328.84,1.0,1,1,140451.52,0,0,5,GOLD,924
414.0,15801559.0,Chiang,693,,Female,41.0,9,181461.48,3.0,1,1,187929.43,1,1,3,GOLD,430
415.0,15810432.0,Moseley,795,Spain,Male,35.0,8,0.0,2.0,1,0,167155.36,0,0,2,DIAMOND,708
416.0,15809616.0,Hsiung,626,Spain,Male,26.0,8,0.0,2.0,0,0,191420.71,0,0,4,PLATINUM,701
417.0,15720559.0,Heath,487,Germany,Female,61.0,5,110368.03,1.0,0,0,11384.45,1,1,2,DIAMOND,982
418.0,15695632.0,Dellucci,556,France,Female,39.0,9,invalid_value,1.0,1,1,94898.1,0,0,1,DIAMOND,827
419.0,15659843.0,Li,643,France,Female,46.0,6,0.0,2.0,0,0,106781.59,0,0,4,DIAMOND,597
420.0,15615624.0,De Salis,605,France,Female,28.0,6,0.0,2.0,0,0,159508.52,0,0,1,DIAMOND,468
421.0,15810418.0,T'ang,756,Germany,Female,60.0,3,115924.89,1.0,1,0,93524.19,1,1,3,DIAMOND,523
422.0,15716186.0,Richardson,586,France,Female,38.0,2,0.0,2.0,1,0,87168.46,0,0,invalid_value,SILVER,650
423.0,invalid_value,Fitch,535,Germany,Male,40.0,7,111756.5,1.0,1,0,8128.32,1,1,2,GOLD,567
424.0,15622834.0,Stevenson,678,France,Female,35.0,4,0.0,1.0,1,0,125518.32,0,0,1,DIAMOND,749
425.0,15566111.0,Estes,596,France,Male,39.0,9,0.0,1.0,1,0,48963.59,0,0,3,PLATINUM,invalid_value
426.0,15784597.0,Lattimore,648,France,Male,26.0,9,162923.85,1.0,1,0,98368.24,0,0,5,GOLD,922
427.0,15652883.0,Chung,492,Germany,Male,39.0,10,124576.65,2.0,1,0,148584.61,0,0,5,GOLD,560
428.0,15806964.0,Utz,702,France,Male,45.0,0,80793.58,1.0,1,1,27474.81,0,0,2,DIAMOND,994
429.0,15576313.0,Wei,486,Germany,Female,40.0,9,71340.09,1.0,1,0,76192.21,0,0,4,PLATINUM,530
430.0,15806467.0,Boyle,568,invalid_value,Male,40.0,1,99282.63,1.0,0,0,134600.94,1,1,2,SILVER,818
431.0,15597602.0,Nwachinemelu,619,Germany,Male,57.0,3,137946.39,1.0,1,1,72467.99,1,1,5,PLATINUM,367
432.0,15743040.0,Kuznetsova,724,Germany,Male,41.0,2,127892.57,2.0,0,1,199645.45,0,0,4,DIAMOND,393
433.0,15705521.0,Pisani,548,Germany,Female,33.0,0,101084.36,1.0,1,0,42749.85,0,,,DIAMOND,860
434.0,15595039.0,Manna,545,Germany,Female,37.0,8,114754.08,1.0,1,0,136050.44,1,1,5,GOLD,958
435.0,15799384.0,Collier,683,France,Male,33.0,8,0.0,1.0,0,0,73564.44,0,0,4,PLATINUM,576
436.0,15581197.0,Ricci,762,France,Female,51.0,3,99286.98,1.0,0,1,85578.63,0,0,5,SILVER,887
437.0,15693737.0,Carr,627,Germany,Female,30.0,4,79871.02,2.0,1,0,129826.89,0,0,4,DIAMOND,396
438.0,15624623.0,Hs?,516,France,Male,35.0,10,104088.59,2.0,0,0,119666.0,0,0,1,GOLD,565
439.0,15783501.0,Findlay,800,France,Female,38.0,2,168190.33,2.0,1,0,68052.08,0,0,3,SILVER,874
440.0,15690134.0,Hughes,464,Germany,Female,42.0,3,85679.25,1.0,1,1,164104.74,0,0,3,SILVER,665
441.0,15782735.0,Chukwuemeka,626,France,Female,35.0,3,0.0,1.0,0,invalid_value,80190.36,0,0,5,SILVER,680
442.0,15611088.0,Genovese,790,France,Female,31.0,9,0.0,2.0,1,0,84126.75,0,0,1,DIAMOND,319
,15672145.0,Swift,534,France,Female,34.0,7,121551.58,2.0,1,1,70179.0,0,0,3,SILVER,351
444.0,15732628.0,Ugoji,745,France,Male,46.0,2,122220.19,1.0,1,1,118024.1,0,0,3,DIAMOND,781
445.0,15787470.0,Parkinson,553,Spain,invalid_value,47.0,3,116528.15,1.0,0,0,145704.19,1,1,2,DIAMOND,918
446.0,15803406.0,Ross,748,France,Female,26.0,invalid_value,77780.29,1.0,0,1,183049.41,0,0,3,GOLD,340
447.0,15730460.0,Oleary,722,France,Male,37.0,2,0.0,1.0,0,,120906.83,0,0,4,GOLD,625
448.0,15644572.0,Turnbull,501,France,Male,40.0,4,125832.2,1.0,1,1,100433.83,0,0,3,DIAMOND,923
449.0,15694860.0,Uspensky,,France,Female,38.0,invalid_value,68065.8,1.0,0,0,138777.0,1,1,5,PLATINUM,543
450.0,15658169.0,Cook,778,Spain,Female,47.0,6,127299.34,2.0,1,0,124694.99,invalid_value,0,2,GOLD,859
,15794396.0,Newbold,494,Germany,Female,38.0,7,174937.64,1.0,1,,40084.32,0,0,5,GOLD,794
452.0,15785798.0,Uchechukwu,850,France,Male,40.0,9,0.0,2.0,0,1,119232.33,0,0,2,GOLD,241
453.0,15710825.0,Ch'en,592,Spain,Male,31.0,7,,1.0,0,0,43921.36,0,0,3,GOLD,702
